file_id	library_strategy	project_id	sample_type	is_ffpe	plate_id	hospital	read_length	source_center	date_of_shipment	experimental_protocol_type	normal_control_proximity_to_tumor	platform	experimental_strategy	tumor_sample_weight	ratio_28s_18s	a260_a280_ratio	percent_gc_content0	library_name	instrument_model	design	center_name	volume	quantity	concentration	necrosis_percent	tumor_nuclei_percent
58980cf8-0412-4b67-9c35-c20624bea75f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	Vanderbilt University	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.47	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.26	0.17	20	80
24b5bd33-dda7-423b-85ff-d7ae0a504565	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	University Health Network, Toronto	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	106	1.45	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	70
edb50aca-a70d-4d3c-93ac-ce5127470af2	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	UNC	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	171	1.88	1.8	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	60
74b7e43c-bdef-42ac-8641-4092e40e5c09	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	UNC	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	254	1.54	1.9	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	NA	NA
216dece3-0427-4c7e-906f-232ab39672b5	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	MD Anderson Cancer Center	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.65	1.91	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	30	70
53c60614-0417-4322-9d25-d43b70b18f8f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Pittsburgh	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	447	1.52	1.91	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	90
a34a9f7f-9ce6-4f6d-aa10-dbc1103a6968	RNA-Seq	TCGA-HNSC	Metastatic	NO	A31N	Hartford	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.83	1.94	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	NA	NA
eb76258b-cc80-486c-ba3e-d47c7004f293	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.55	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
edfb519e-ab2a-46bd-bf48-085808801214	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	ILSBio	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	300	1.27	1.83	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	0	50
426f7cc0-9896-48f4-9fc0-38966194e1e8	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	University of Pittsburgh	48	22	2011-07-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	172	1.7	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
8069970a-e257-4429-ab3e-ddda2221ac6b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Fred Hutchinson	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.7	2	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	80
f48e39b3-6201-4404-83c4-bee0809eb0ce	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24H	MD Anderson Cancer Center	48	23	2012-11-07	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.65	1.83	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	1.95	0.15	30	70
b9f78405-32d5-4c07-8cc7-c325b2798790	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	University Of Michigan	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.38	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	5	70
e0568ecb-5901-4349-b56d-17526d33a8ca	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.84	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
4c6c4e32-49c8-4709-b811-725bc248dd44	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Greater Poland Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	109	1.61	1.89	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	5	80
d41d7868-d49e-4ef5-87a6-d66961e93036	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	Greater Poland Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	265	1.72	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
f18cd868-c43b-4591-b735-aa50ccbc8584	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Johns Hopkins	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	125	1.79	1.85	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	20	80
6fca5dab-73a9-47d1-974c-14ba41ae261c	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.45	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
ed61e672-fa02-4bbb-a5ee-081fb2cb0e7f	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.2	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
bb6854b8-1859-45c8-acb5-e7f56c6a5c76	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.82	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	1.86	0.14	20	80
71692789-1280-464d-9657-adc8b0593703	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.72	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
a09accdb-8fa8-486c-9bf4-5008501f7336	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	University of Miami	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.8	1.91	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	80
d2794d25-5616-4dad-b1c7-f03e52bd918e	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Miami	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.44	1.88	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	80
37e7ea87-2759-4d92-9464-bccb6d43ad90	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.49	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
0263c344-cd9d-44d0-8657-acec4a2bdd7b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	Johns Hopkins	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	1.88	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
a603e166-27a0-4715-b659-4984f3dba08f	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Fred Hutchinson	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.5	1.9	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	15	60
93a5881d-bd5d-4fe0-820e-73f4c9a906bc	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.92	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
54b48048-efe2-476d-859a-717b50dfb979	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	2.21	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
64e5ea17-cdcf-43a2-bae7-b92fb467d5af	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	Greater Poland Cancer Center	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.89	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	5	95
5f027b24-fe3c-419d-8f98-83baa41e495d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	International Genomics Consortium	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	33	1.86	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	0	68
6c7d8b90-b00e-4ebe-94c3-a0c46c34613c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	University Health Network, Toronto	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	102	2	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	3.74	0.14	10	70
4fd0f924-f5a8-4df3-bb8d-6ab1486098ec	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	Hartford	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	485	1.19	2.23	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	5	70
fed4ee98-6fe5-44bf-b4e0-46e66ca898fa	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	University of Pittsburgh	48	22	2011-07-27	Allprep RNA Extraction	unknown	Illumina	RNA-Seq	222	1.83	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
40ec2174-ea96-4c5a-955e-3176140857f6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Medical College of Georgia	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.67	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	2	60
8a5220e0-d452-40d8-a5c5-8b10fc10cf9e	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	MD Anderson Cancer Center	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.94	1.98	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	30	70
ebafafa7-b646-4c64-99ff-335acb7c9fb4	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	MD Anderson Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.26	1.92	54	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	NA	NA
cb292627-a442-4e84-9953-1010e0ea70d9	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	Greater Poland Cancer Center	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.74	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	1	75
b0585e71-cfa7-42d8-9ca1-54c8aa60963a	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2232	MD Anderson Cancer Center	48	22	2012-04-09	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.9	NA	47	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
56a0b157-699f-4491-8adc-8597636a8c38	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.76	1.6	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
d0b4750a-2522-4ad0-ae35-3f4bfcc599ef	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.4	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
dd8190c2-0339-4251-8a60-ee8f619e5a45	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	A30B	ABS - IUPUI	48	23	2013-06-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.38	1.88	49	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	NA	NA
5cc6b3e4-19a5-4a40-b07d-f1ed9ad6e877	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2403	University Health Network, Toronto	48	22	2012-09-10	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	101	1.5	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	10	70
8c79b4b6-4992-4fe9-bce7-21283b0ebbc1	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	UNC	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	330	1.61	1.86	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	5	25
e3d023ab-15a6-4330-954a-03e913308b66	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	University of Minnesota	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	150	2.06	1.85	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	0	70
b48dc3e6-047f-450b-853d-ef6584dcfd16	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	Asterand	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	692	1.89	NA	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	3	85
ef21a539-d4e4-4d3b-bd0d-9ee1e2efbaeb	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	Vanderbilt University	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.27	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
ce4dd699-8665-4bfb-bda8-aa7bd18f3af7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.68	1.7	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
178fd5b0-dbe5-42a6-ac07-0cfccddaea1d	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.69	1.8	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
fb367358-40b3-4801-a012-459631e6f7a6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1436	University of Pittsburgh	48	22	2010-11-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	280	1.5	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	30	70
8061227b-b1c1-435c-8f6f-082c6f017084	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.73	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
2c9312bc-c60e-4073-9024-28fab82f23e3	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Greater Poland Cancer Center	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.64	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.26	0.17	10	90
0dda3d82-9733-49bf-ab39-32d5a5ca9712	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A28V	Johns Hopkins	48	23	2013-04-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	125	1.59	1.79	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.34	0.18	5	95
c0ab656f-0563-41cc-bdfc-c3446171866b	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1873	Vanderbilt University	48	22	2011-07-06	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.48	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
daae4995-a9ee-47f1-90a0-5d6de18f04d6	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A31N	Greater Poland Cancer Center	48	23	2013-07-24	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	298	1.88	1.87	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	10	80
a00e68b3-3a70-4336-8a32-1c09bdbd7b39	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.61	NA	53	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
71f19121-2c8d-4802-8cfd-b674fe0c00f2	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University Health Network, Toronto	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	117	1.19	1.77	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	0	80
51759b84-cab7-4797-b0ea-3cd6d5fdacbf	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.35	1.2	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	NA	NA
609ba5e3-d245-4a2e-ae9e-f5bce2eab48d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	Montefiore Medical Center	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	250	2.25	1.88	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	2	70
5d549720-0b84-422c-848f-25af939828c2	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A34R	MD Anderson Cancer Center	48	23	2013-11-25	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	NA	1.61	1.87	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	30	70
9d6fb5d5-3dd0-4682-8a5b-6609285d746c	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A266	University of Minnesota	48	23	2013-01-30	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	140	2.02	1.87	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.21	0.17	0	80
0d26a3e5-63bd-44f6-920d-bd5065c974a5	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.42	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
928405a6-293c-4368-87a0-2ae74070c693	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A30B	University of Minnesota	48	23	2013-06-12	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	60	1.16	1.82	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	10	80
8cba2005-d84a-4f2c-9b44-d54761a478a9	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.82	1.7	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
c4f863f9-aa5d-45b7-8930-c315ba321758	RNA-Seq	TCGA-HNSC	Solid Tissue Normal	NO	2016	MD Anderson Cancer Center	48	22	2011-10-12	mirVana (Allprep DNA) RNA	Distal (>2cm)	Illumina	RNA-Seq	NA	1.3	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	NA	NA
a249cb9b-2f66-4226-86b6-434979a61b49	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1686	MD Anderson Cancer Center	48	22	2011-04-20	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.79	1.8	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	26.7	4.01	0.15	0	75
9c86d2c3-b4eb-4794-a80f-4883bd0ba680	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	Vanderbilt University	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	50	1.38	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	20	80
cd86c1b0-fa8c-4319-9ac6-d8ac5b8de9e4	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	A24Z	University Health Network, Toronto	48	23	2012-12-19	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.71	1.88	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13	2.08	0.16	5	70
19430318-d0f7-4711-bf33-0f89ca51193d	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	1915	MD Anderson Cancer Center	48	22	2011-07-27	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.44	1.8	50	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2	0.15	30	70
6b9ac352-8366-4e67-b4f2-bae42c2631cb	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2081	MD Anderson Cancer Center	48	22	2011-12-14	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	200	1.1	NA	52	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	30	70
32c9dd99-eed7-4201-b493-b6ba677fa9e7	RNA-Seq	TCGA-HNSC	Primary Tumor	NO	2132	Vanderbilt University	48	22	2012-01-11	mirVana (Allprep DNA) RNA	unknown	Illumina	RNA-Seq	100	1.86	NA	51	Illumina TruSeq	Illumina HiSeq 2000	TCGA RNA-Seq Paired-End Experiment	UNC-LCCC	13.3	2.13	0.16	20	80
